StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;nor_LeadTime;GlobalObjExitTardiness
186;2;0;1061.1305;4244.5221;15404.937;32475.5409;22.1298;3188.1842;16176.9137;13426.5687;0;4;22377.5983;-1223.7283;-517.1386
187;2;0;1023.3577;4093.431;15610.7049;32170.8641;22.7117;3459.8414;17072.6682;13300.8237;0;4;22377.5983;-1223.7283;-517.1386
188;3;4;1603.7944;4811.3833;32639.6823;5923.9344;3.3399;3277.3377;16137.2544;13377.0746;1;4;22393.2186;-1239.3486;-523.4481
189;3;2;1563.7676;4691.3029;30472.9174;5585.7797;3.1176;3237.3109;15681.8447;12997.511;1;2;22390.5806;-1236.7106;-506.3266
190;2;1;948.3577;3793.431;15716.9823;29489.5868;21.142;3212.3109;16022.0439;12682.3118;1;4;22390.5806;-1236.7106;-506.3266
191;3;4;1604.0146;4812.0439;29521.0248;6666.9314;3.8584;3177.5579;15155.0813;12709.0275;1;4;22387.566;-1233.696;-489.9851
192;3;2;1570.3528;4711.0583;27231.4889;6432.4529;3.7718;3143.896;14605.0945;12417.6762;1;2;22384.524;-1230.654;-474.0618
193;3;2;1534.4837;4603.451;24934.7779;6211.7711;3.7052;3106.2227;14075.3918;12985.0522;1;2;22381.7195;-1227.8495;-458.2805
194;2;1;1058.7975;4235.19;16003.1113;29011.6987;20.0766;3081.2227;14083.2168;13002.2272;1;4;22381.7195;-1227.8495;-458.2805
195;3;4;1569.2914;4707.8742;23965.3459;7326.7799;4.5114;3095.1348;13591.7576;13479.7743;1;4;22379.313;-1225.443;-442.4692
196;3;1;1494.2914;4482.8742;21803.7028;6838.4231;4.2637;3327.7558;13393.081;13529.1633;1;1;22400.0368;-1246.1668;-423.4926
197;2;1;949.0268;3796.1074;19331.8452;28247.0474;21.4857;3265.9425;14150.2124;12833.845;1;1;22400.0368;-1246.1668;-423.4926
198;2;4;1066.5322;4266.1288;19544.184;27814.6872;20.3711;3301.7741;14956.5754;12949.9838;4;1;22400.0368;-1246.1668;-423.4926
199;3;1;1547.3969;4642.1908;23094.5699;8263.2393;4.7383;3132.6315;14630.116;13278.9192;4;1;22416.3063;-1262.4363;-428.3539
200;2;4;986.9418;3947.7673;23145.8746;26906.3581;20.616;3114.8068;16105.6833;12696.1765;4;0;22416.3063;-1262.4363;-428.3539
201;3;0;1580.6324;4741.8973;22476.6151;8781.4875;4.5283;2994.603;15446.5856;13308.8114;3;0;22428.5657;-1274.6957;-436.8189
202;2;3;984.3527;3937.4109;21931.9472;28130.6419;21.8606;2981.9436;15558.3408;13209.7156;3;2;22428.5657;-1274.6957;-436.8189
203;2;4;975.7871;3903.1483;20679.414;29417.4378;23.5121;3296.4694;16014.3106;13480.8867;4;2;22428.5657;-1274.6957;-436.8189
204;3;2;1582.694;4748.0819;24812.0803;8814.8379;5.1931;3221.4694;15359.2519;13252.612;2;2;22434.171;-1280.301;-432.4957
205;2;2;939.0501;3756.2003;19305.2424;28313.5573;22.5509;3209.2237;15480.3017;13143.8079;2;4;22434.171;-1280.301;-432.4957
206;2;0;902.3422;3609.3687;17893.8107;27246.8206;21.6209;3196.9878;15896.3247;12740.0208;0;4;22434.171;-1280.301;-432.4957
207;2;4;827.3422;3309.3687;17476.5434;25089.0879;20.2208;3171.9878;16746.3247;11915.0208;4;4;22434.171;-1280.301;-432.4957
208;2;2;987.3895;3949.5579;16390.8986;26034.5436;19.7227;3161.6442;17238.1525;12308.5366;2;4;22434.171;-1280.301;-432.4957
209;3;4;1603.0994;4809.2983;32419.3714;8771.3303;6.0913;2991.0164;16313.1541;12362.4961;2;4;22446.8877;-1293.0177;-439.9048
210;3;1;1528.0994;4584.2983;30742.2313;7798.4704;5.3552;3069.9077;16236.8432;13234.9158;2;1;22452.217;-1298.347;-435.6335
211;2;2;934.9706;3739.8825;19975.2456;27659.8719;22.2069;3268.2389;17686.6344;12628.4601;2;4;22452.217;-1298.347;-435.6335
212;2;0;897.6521;3590.6082;18522.1699;26637.2219;21.3164;3255.7994;18134.457;12193.077;0;4;22452.217;-1298.347;-435.6335
213;3;4;1571.121;4713.3629;33404.605;7632.0321;4.515;3058.8667;17586.3153;11896.4847;2;4;22466.4796;-1312.6096;-440.9278
214;2;2;997.1779;3988.7115;18161.9161;26849.3724;20.4886;3292.1655;18028.2066;12262.9612;2;4;22466.4796;-1312.6096;-440.9278
215;3;4;1608.1426;4824.4278;33259.5079;7916.0644;4.6944;3254.1871;17150.2194;12303.9268;2;4;22455.2885;-1301.4185;-434.6198
216;3;0;1569.0595;4707.1784;31227.9026;7439.919;4.3437;3215.104;16720.5441;11897.6852;2;0;22444.3811;-1290.5111;-428.3461
217;2;2;922.1779;3688.7115;17810.2833;24626.0053;19.0697;3190.104;17120.7174;11522.512;2;4;22444.3811;-1290.5111;-428.3461
218;3;4;1607.3225;4821.9675;30827.4286;7975.6039;4.7059;3153.367;16252.0335;11552.9328;3;4;22433.5012;-1279.6312;-422.3546
219;3;4;1570.6146;4711.8437;28723.4872;7564.669;4.4385;3116.6591;15770.9672;11195.707;3;4;22422.8135;-1268.9435;-416.4722
220;2;3;882.6088;3530.4352;16426.3472;23543.2176;18.1467;3103.4694;15786.2586;11193.6054;3;2;22422.8135;-1268.9435;-416.4722
221;2;4;998.9622;3995.8489;19287.2528;28091.8983;23.3382;3179.7413;17734.176;12669.4161;4;2;22422.8135;-1268.9435;-416.4722
222;3;2;1600.4215;4801.2645;30895.6899;7928.0456;4.1745;2995.4533;16788.474;12757.7393;2;2;22446.4654;-1292.5954;-411.9417
223;3;0;1557.8332;4673.4996;28839.7862;7486.7142;3.8965;3065.2486;16396.7534;13162.998;2;0;22438.6704;-1284.8004;-403.4349
224;3;4;1482.8332;4448.4996;26970.0578;6706.4426;3.385;3020.95;16308.1691;13212.5475;2;4;22446.663;-1292.793;-396.8152
225;3;3;1445.5146;4336.5439;24765.7404;6397.7157;3.2108;2983.6315;15847.0661;12835.9691;2;3;22438.6372;-1284.7672;-388.949
226;2;2;921.9271;3687.7085;22772.1205;27290.171;23.3748;2920.3367;16149.0878;12597.2422;2;4;22438.6372;-1284.7672;-388.949
227;3;4;1560.399;4681.1971;23253.7161;7815.0868;3.4115;2959.1964;15727.5007;12979.9696;3;4;22449.0452;-1295.1752;-380.0146
228;2;3;880.348;3521.392;22450.5997;27528.0083;24.1734;2934.1964;16029.5225;12702.9478;3;2;22449.0452;-1295.1752;-380.0146
229;3;2;1560.399;4681.1971;23277.0723;7791.7305;3.5128;3152.1964;15622.1315;12975.6721;1;2;22456.3895;-1302.5195;-374.119
230;2;1;880.348;3521.392;22111.1358;27867.4722;23.771;3127.1964;15924.1532;12698.6503;1;0;22456.3895;-1302.5195;-374.119
231;2;1;839.9507;3359.8029;20734.5085;26780.6885;22.8008;3113.7307;16381.9889;12254.2805;1;0;22456.3895;-1302.5195;-374.119
232;3;0;1600.7963;4802.3889;25530.2735;8042.3376;4.0394;3038.7307;15513.0848;12239.8512;3;0;22461.1015;-1307.2315;-370.8312
233;2;3;803.5139;3214.0555;19169.3624;25866.5821;21.9459;3026.585;15826.3988;11938.6829;3;3;22461.1015;-1307.2315;-370.8312
234;3;3;1597.6641;4792.9923;25654.2631;7927.7446;4.2385;2987.016;15062.031;11867.6197;1;3;22451.1884;-1297.3184;-365.4783
235;2;1;954.9998;3819.9992;17848.2382;27081.7625;21.5559;2982.2338;15363.2471;12446.1857;1;2;22451.1884;-1297.3184;-365.4783
236;3;2;1561.9782;4685.9346;25979.252;7459.8134;4.1715;2955.937;14906.8235;12845.5728;4;2;22458.4816;-1304.6116;-359.7002
237;3;0;1486.9782;4460.9346;24184.8808;6604.1846;3.6051;2988.5112;14823.4494;13688.0394;4;0;22455.9938;-1302.1238;-363.6783
238;2;4;883.1848;3532.7391;21349.9754;28617.2856;24.4415;2924.9112;15605.7685;12969.3203;4;4;22455.9938;-1302.1238;-363.6783
239;2;4;887.6895;3550.7581;19945.2707;30003.9713;25.4396;2957.4709;16040.0859;13377.4431;4;4;22455.9938;-1302.1238;-363.6783
240;2;3;848.0172;3392.0688;19714.6999;30143.2313;26.0743;2982.7486;16940.0859;13327.1655;3;4;22455.9938;-1302.1238;-363.6783
241;3;4;1589.1664;4767.4991;28429.1029;7553.398;3.7465;2839.1046;16216.548;14027.6808;0;4;22461.7311;-1307.8611;-375.6672
242;2;0;845.5856;3382.3426;18508.0071;31359.6503;27.1482;2825.8834;16457.5082;13799.9418;0;1;22461.7311;-1307.8611;-375.6672
243;3;1;1592.3932;4777.1797;28414.3982;7558.4221;4.0128;3112.6497;15773.2731;14364.0772;1;1;22451.9306;-1298.0606;-370.65
244;2;1;851.3437;3405.3748;17117.1427;32727.4826;28.1007;3100.6479;16009.056;14140.2961;1;2;22451.9306;-1298.0606;-370.65
245;3;2;1588.0014;4764.0041;28527.5815;7458.4144;4.2166;3060.2506;15371.4508;13943.2986;0;2;22442.5403;-1288.6703;-365.4597
246;3;2;1548.6873;4646.0618;26419.2936;7059.6446;3.9404;3020.9365;14943.8869;13535.1766;0;2;22433.2304;-1279.3604;-360.4204
247;2;0;776.3437;3105.3748;17151.1007;30118.5245;26.3256;2995.9365;15113.1752;13390.8883;0;4;22433.2304;-1279.3604;-360.4204
248;2;4;738.4287;2953.7148;15915.1034;28881.1817;25.1898;2983.2982;15542.8784;12973.8234;4;4;22433.2304;-1279.3604;-360.4204
249;3;4;1586.6023;4759.8068;28013.4087;7976.7845;4.8907;2908.2982;14832.047;12801.3214;0;4;22438.3558;-1284.4858;-356.9198
250;2;0;703.0394;2812.1578;14598.2539;27714.5884;24.0805;2896.5018;14977.7031;12667.4619;0;2;22438.3558;-1284.4858;-356.9198
251;3;2;1584.7643;4754.2929;27930.8333;8064.8738;5.3073;2857.456;14382.3206;13301.8901;4;2;22424.406;-1270.536;-356.844
252;2;4;862.4754;3449.9016;13894.1575;28280.9409;23.2351;2843.1764;14589.7022;13108.7881;4;2;22424.406;-1270.536;-356.844
253;3;2;1552.6029;4657.8088;27887.7835;7954.4077;5.5536;2932.7659;14284.9816;14198.9191;4;2;22424.626;-1270.756;-358.3197
254;3;2;1477.6029;4432.8088;26131.1851;7061.0061;4.8821;3113.9245;14199.4568;14186.6187;4;2;22424.8427;-1270.9727;-359.7727
255;2;4;814.0977;3256.3907;17462.3873;29906.222;25.1308;3046.4996;15005.5681;13447.9323;4;4;22424.8427;-1270.9727;-359.7727
256;2;2;783.5802;3134.3208;15911.4116;28954.2676;24.1674;3036.3271;15351.4327;13112.2402;2;4;22424.8427;-1270.9727;-359.7727
257;2;2;877.2753;3509.1013;16126.3582;28614.5405;23.0149;3080.0954;16204.0907;13174.1472;2;4;22424.8427;-1270.9727;-359.7727
258;3;4;1599.9552;4799.8657;29738.8462;8586.2881;5.3197;2894.6557;15346.76;13175.251;2;4;22429.527;-1275.657;-371.9998
259;3;1;1563.9498;4691.8495;27548.5505;8259.6;5.0891;2858.6503;14844.6957;12838.3207;2;1;22425.0837;-1271.2137;-362.7951
260;3;2;1524.2861;4572.8584;25369.8074;7932.3342;4.8611;3110.8343;14375.4641;13222.035;2;2;22420.9273;-1267.0573;-353.5088
261;2;2;783.5802;3134.3208;18994.1754;25871.5038;21.3078;3054.6026;15302.0073;12351.7235;2;2;22420.9273;-1267.0573;-353.5088
262;2;2;751.2021;3004.8083;17453.5535;24916.6383;20.3716;3043.8098;15658.1667;12006.3568;2;2;22420.9273;-1267.0573;-353.5088
263;2;4;866.3107;3465.2427;17517.748;24642.0092;19.2698;3080.4403;16489.4796;12096.7468;4;2;22420.9273;-1267.0573;-353.5088
264;3;2;1607.8541;4823.5622;29059.2118;9492.226;5.3648;2887.935;15537.3423;12199.7228;2;2;22425.9577;-1272.0877;-365.087
265;3;0;1569.9391;4709.8172;26970.6504;9069.5324;5.0416;2850.02;15068.6451;11831.335;2;0;22417.3084;-1263.4384;-360.4694
266;3;0;1534.5498;4603.6494;24811.3396;8710.011;4.7808;2914.6307;14567.2567;12351.446;2;0;22408.6376;-1254.7676;-356.0683
267;3;2;1459.5498;4378.6494;22943.6641;7927.6865;4.2242;2870.5237;14425.7445;12453.7318;2;2;22411.0665;-1257.1965;-355.3568
268;3;0;1429.0323;4287.097;20648.275;7689.628;4.072;2953.8276;13869.1048;13010.4009;2;0;22402.9631;-1249.0931;-350.6601
269;2;2;859.7379;3438.9515;20752.5805;26683.4681;21.0425;2890.4581;13979.9409;12962.9344;2;3;22402.9631;-1249.0931;-350.6601
270;2;2;823.6945;3294.7779;19484.613;25470.6091;19.9426;2878.4436;14364.4037;12590.486;2;3;22402.9631;-1249.0931;-350.6601
271;2;4;863.0915;3452.3659;18270.2735;26777.3606;20.0297;2966.576;14751.5551;13073.5356;4;3;22402.9631;-1249.0931;-350.6601
272;2;1;825.2421;3300.9686;17026.3117;25547.7197;18.9592;2953.9595;15167.8976;12669.8096;1;3;22402.9631;-1249.0931;-350.6601
273;2;2;870.8938;3483.575;15630.6438;27010.7812;19.0795;2980.0033;15495.5151;13191.1482;2;3;22402.9631;-1249.0931;-350.6601
274;2;1;873.9688;3495.8753;14371.4057;28257.719;20.1993;3264.5684;15878.0452;13565.7196;1;3;22402.9631;-1249.0931;-350.6601
275;3;3;1588.7703;4766.311;30764.8492;10218.8398;7.1657;3061.9328;15169.0569;13435.6769;4;3;22404.4529;-1250.5829;-365.3313
276;2;4;830.8153;3323.2611;13545.4361;26631.3028;18.933;3047.5483;15431.6934;13187.425;4;1;22404.4529;-1250.5829;-365.3313
277;3;1;1589.0852;4767.2557;30363.0531;10619.6912;7.7288;3004.7097;14765.7417;13021.2152;0;1;22396.7902;-1242.9202;-360.3527
278;3;3;1556.7071;4670.1213;28225.1048;10229.7739;7.4008;2972.3316;14236.5684;12707.7667;0;3;22388.6426;-1234.7726;-356.0382
279;2;0;755.8153;3023.2611;13737.1665;23864.5724;17.3495;2947.3316;14481.4435;12487.8916;0;3;22388.6426;-1234.7726;-356.0382
280;2;1;714.0833;2856.3333;12805.8191;22337.8476;16.1191;2933.4209;14926.5844;12056.6613;1;3;22388.6426;-1234.7726;-356.0382
281;2;3;860.9532;3443.8126;11873.7633;23182.424;15.4624;2921.7478;15338.4444;12531.4745;3;3;22388.6426;-1234.7726;-356.0382
282;3;3;1536.7659;4610.2976;32689.8429;10824.8595;8.4267;3122.4604;15248.0614;13296.1449;2;3;22384.3928;-1230.5228;-376.1706
283;3;2;1461.7659;4385.2976;31091.6968;9773.0055;7.4888;3047.4604;15140.346;12520.5269;2;2;22388.594;-1234.724;-373.6437
284;2;2;754.7615;3019.0462;14446.6625;23159.2913;17.2345;2985.8863;15555.4667;12166.9803;2;0;22388.594;-1234.724;-373.6437
285;2;2;716.7827;2867.1308;13160.4854;21972.3837;16.2087;2973.2267;15973.2339;11761.8728;2;0;22388.594;-1234.724;-373.6437
286;2;4;874.8488;3499.3953;12280.15;22720.4547;15.5561;2945.1061;16436.0986;12202.1286;4;0;22388.594;-1234.724;-373.6437
287;3;0;1536.3462;4609.0385;35579.9145;10311.0469;7.3299;3037.2475;16335.9605;12210.1253;2;0;22389.4235;-1235.5535;-388.3543
288;3;1;1500.3028;4500.9084;33569.032;9805.0597;6.864;3001.2041;15857.8978;11849.2315;2;1;22381.7538;-1227.8838;-383.7635
289;3;3;1464.6998;4394.0993;31515.0599;9340.8408;6.4455;2965.6011;15363.1231;11504.6091;2;3;22374.1649;-1220.2949;-379.2597
290;3;3;1435.3514;4306.0541;29331.6656;8987.2803;6.1416;2936.2527;14791.8498;11230.2308;2;3;22366.339;-1212.469;-375.1576
291;2;2;881.9702;3527.8809;15056.7181;22540.401;16.2712;2873.6823;15066.0618;11893.5892;2;1;22366.339;-1212.469;-375.1576
292;3;1;1597.3316;4791.9949;27659.4138;10673.5913;6.356;2835.833;14300.7021;11821.7983;2;1;22359.0783;-1205.2083;-370.6514
293;3;4;1563.9107;4691.7322;25578.6858;10229.582;5.9883;2854.3373;13788.902;12315.094;2;4;22347.6504;-1193.7804;-370.4704
294;3;1;1488.9107;4466.7322;23896.6447;9261.6231;5.2976;2883.5572;13671.323;13195.1198;2;1;22344.375;-1190.505;-375.625
295;2;2;860.8268;3443.3072;17820.6786;27236.0143;22.1428;2937.1845;14273.2282;13497.9206;2;0;22344.375;-1190.505;-375.625
296;2;4;825.4991;3301.9965;16258.4339;26314.5696;21.3057;2925.4086;14661.8327;13121.092;4;0;22344.375;-1190.505;-375.625
297;2;1;863.267;3453.0679;14790.215;27881.7171;21.6535;2953.6523;15078.7138;13550.9672;1;0;22344.375;-1190.505;-375.625
298;3;0;1546.1753;4638.5259;28745.2425;9491.2316;5.1703;2874.7214;14909.6502;13715.6284;3;0;22338.3803;-1184.5103;-396.719
299;2;3;827.6596;3310.6384;14530.6795;28033.6821;22.2633;2849.7214;15050.4693;13599.8093;3;1;22338.3803;-1184.5103;-396.719
300;2;1;863.2958;3453.1833;13303.3434;29368.4733;22.444;2866.5141;15503.9098;14004.5762;1;1;22338.3803;-1184.5103;-396.719
301;3;1;1585.539;4756.6171;30751.1217;9992.2612;5.7018;2848.0556;14835.4778;14608.1333;1;1;22340.3593;-1186.4893;-396.4828
302;2;1;856.7111;3426.8444;12043.2496;30654.906;23.9137;2834.8779;15025.9019;14430.8869;1;1;22340.3593;-1186.4893;-396.4828
303;3;1;1581.9186;4745.7558;30854.8012;9899.4431;5.8483;2903.2195;14474.8036;14996.9769;1;1;22330.6708;-1176.8008;-394.8194
304;3;3;1544.066;4632.1979;28858.4923;9384.3098;5.4043;2865.3669;14049.1005;14585.5326;1;3;22320.8327;-1166.9627;-393.453
305;2;1;822.2257;3288.9027;11901.4818;30684.6155;24.4047;2840.3669;14166.0142;14493.619;1;1;22320.8327;-1166.9627;-393.453
306;3;1;1581.0872;4743.2615;28374.0668;10007.6717;5.7382;3092.2997;13617.3972;14956.9698;1;1;22311.128;-1157.258;-392.0978
307;3;0;1539.3552;4618.0656;26394.2162;9487.7182;5.326;3050.5678;13221.7494;14519.3495;1;0;22301.7403;-1147.8703;-390.5674
308;2;1;822.2257;3288.9027;11794.1994;30791.8979;24.0647;3025.5678;13283.4057;14482.6932;1;3;22301.7403;-1147.8703;-390.5674
309;3;3;1579.0275;4737.0825;25869.8379;10143.0796;5.6987;2990.2401;12754.0224;14172.4042;2;3;22290.5952;-1136.7252;-390.9335
310;3;3;1541.7954;4625.3861;23822.0886;9677.5253;5.3458;2953.0079;12294.8322;13793.8266;2;3;22279.5914;-1125.7214;-391.2947
311;2;2;747.2257;2988.9027;11582.4292;28428.6682;22.5702;2928.0079;12377.9668;13735.6919;2;1;22279.5914;-1125.7214;-391.2947
312;3;1;1575.0319;4725.0957;23349.739;10300.1653;5.7304;2886.2445;11881.1335;13399.2887;1;1;22267.0537;-1113.1837;-393.3236
313;2;1;861.1727;3444.6907;11508.6826;28296.6267;21.5886;2866.5937;12301.9775;13873.0955;1;0;22267.0537;-1113.1837;-393.3236
314;3;0;1447.7573;4343.272;24930.7976;8850.9304;5.063;3020.8327;13151.7549;13744.0791;1;0;22262.6983;-1108.8283;-412.3017
315;2;1;746.5344;2986.1376;14514.9125;27873.9499;23.0965;2957.8503;13449.9337;13508.8826;1;3;22262.6983;-1108.8283;-412.3017
316;3;3;1597.3406;4792.0217;23322.5435;10510.4348;5.3048;2918.4866;12727.1806;13395.9995;4;3;22250.3021;-1096.4321;-414.2942
317;2;4;712.9986;2851.9944;13267.2323;26630.7733;21.9057;2907.308;12955.8191;13178.5396;4;2;22250.3021;-1096.4321;-414.2942
318;3;2;1591.3433;4774.0299;23138.1368;10712.8333;5.9625;2867.7749;12291.1784;13007.7134;3;2;22238.0673;-1084.1973;-416.2537
319;2;3;871.9627;3487.8509;12389.1651;27372.984;21.1114;2915.4562;12486.4989;13723.0449;3;0;22238.0673;-1084.1973;-416.2537
320;3;0;1459.1441;4377.4323;24563.834;9183.7337;5.7474;2888.6609;13203.4574;13824.5483;1;0;22228.6408;-1074.7708;-440.0708
321;2;1;866.6425;3466.5702;15513.5596;29519.8703;22.689;2935.1276;13698.7702;14241.1023;1;0;22228.6408;-1074.7708;-440.0708
322;3;0;1579.6042;4738.8125;23234.4921;10401.6954;5.7328;2860.1276;13106.8101;13949.7289;1;0;22226.6464;-1072.7764;-444.0853
323;2;1;825.6229;3302.4916;14603.4141;27969.0943;21.4157;2846.4544;13233.4636;13836.7487;1;0;22226.6464;-1072.7764;-444.0853
324;2;0;825.6229;3302.4916;14891.7029;27680.8056;20.9162;3045.0336;14053.3391;13859.9607;0;0;22226.6464;-1072.7764;-444.0853
325;2;2;788.1117;3152.4469;13730.8712;26366.6819;19.7722;3032.5298;14465.962;13459.8415;2;0;22226.6464;-1072.7764;-444.0853
326;3;0;1543.0264;4629.0791;28012.348;10733.5729;6.9594;2917.7054;14323.7911;13633.5035;1;0;22218.4417;-1064.5717;-466.4068
327;2;1;862.2592;3449.037;13983.5526;26067.4104;18.8112;2892.7054;14425.8305;13556.4641;1;3;22218.4417;-1064.5717;-466.4068
328;3;3;1543.0264;4629.0791;27563.4199;11182.501;7.1626;3129.798;14233.6597;13594.8757;0;3;22217.5647;-1063.6947;-469.1823
329;3;4;1468.0264;4404.0791;26119.4205;9976.5004;6.3214;3054.798;14202.3265;12742.8755;0;4;22207.5912;-1053.7212;-481.0315
330;2;0;788.1117;3152.4469;16220.7655;23876.7876;17.6941;3005.0821;14292.1808;12702.737;0;2;22207.5912;-1053.7212;-481.0315
331;2;4;713.1117;2852.4469;16225.6246;21296.9285;16.1459;2980.0821;15092.1808;11927.737;4;2;22207.5912;-1053.7212;-481.0315
332;2;0;883.921;3535.6842;15050.1472;22289.1687;15.4854;2973.1911;15428.0502;12473.7588;0;2;22207.5912;-1053.7212;-481.0315
333;3;2;1538.8977;4616.6931;30036.475;11346.8319;7.148;3120.2832;15411.3877;12343.3291;2;2;22188.9122;-1035.0422;-513.4687
334;3;0;1505.3619;4516.0857;27935.7902;10923.1241;6.8169;3086.7474;14901.1957;12012.0569;2;0;22182.4575;-1028.5875;-509.8502
335;3;1;1430.3619;4291.0857;26273.5325;9935.3818;6.0868;3011.7474;14772.1098;11257.8095;2;1;22183.1375;-1029.2675;-510.9801
336;2;2;724.2712;2897.0848;17881.725;19596.1902;14.8079;2944.3289;15018.7396;11078.5982;2;0;22183.1375;-1029.2675;-510.9801
337;2;4;686.7466;2746.9863;16561.0103;18442.0034;13.7915;2931.8207;15406.4941;10703.3519;4;0;22183.1375;-1029.2675;-510.9801
338;3;0;1595.1421;4785.4263;26923.9748;11665.5989;6.7374;3176.4452;14630.7028;11317.852;1;0;22182.2407;-1028.3707;-513.6658
339;2;1;855.6964;3422.7856;15454.6943;19372.52;13.2489;3163.5586;14889.5743;11071.8671;1;4;22182.2407;-1028.3707;-513.6658
340;3;4;1597.3062;4791.9186;26727.3597;11855.7217;7.2012;3127.0626;14127.755;10995.1824;1;4;22176.075;-1022.205;-509.9715
341;3;1;1522.3062;4566.9186;25062.1419;10870.9395;6.4621;3052.0626;13947.6824;10291.9217;1;1;22176.917;-1023.047;-510.9443
342;3;2;1484.795;4454.3851;23055.7877;10364.8272;6.033;3014.5514;13466.4535;9935.6617;1;2;22165.8547;-1011.9847;-512.3062
343;3;2;1443.7754;4331.3261;21054.0241;9864.6497;5.6315;2973.5318;13004.2973;9563.8376;1;2;22155.0793;-1001.2093;-513.4921
344;2;1;881.3832;3525.5329;18153.6229;16570.8441;11.3344;2887.9107;13389.3028;10139.4532;1;3;22155.0793;-1001.2093;-513.4921
345;3;3;1451.5557;4354.6671;21360.1169;9535.216;4.7401;3032.0307;13999.9244;9384.7116;3;3;22151.6449;-997.7749;-530.1733
346;2;3;684.8952;2739.5808;21186.4803;13823.9389;10.8772;2954.2651;14710.2131;8752.1885;3;3;22151.6449;-997.7749;-530.1733
347;2;4;859.0633;3436.2534;19653.7543;15159.9923;10.6739;2994.8335;15088.1991;9291.9674;4;3;22151.6449;-997.7749;-530.1733
348;2;4;820.45;3281.8001;17868.7614;14474.4385;10.0765;2981.9624;15461.4612;8931.5764;4;3;22151.6449;-997.7749;-530.1733
349;3;3;1587.5243;4762.5729;26131.1514;9606.2757;4.485;3091.1021;14790.9659;9492.932;0;3;22145.7286;-991.8586;-549.1866
350;2;0;856.0574;3424.2296;16233.6987;16217.0717;10.6042;3077.9712;14966.579;9330.4498;0;1;22145.7286;-991.8586;-549.1866
351;3;1;1595.4707;4786.4121;26135.0865;9578.5014;4.6961;3046.525;14194.6294;9258.8456;3;1;22142.7055;-988.8355;-542.6878
352;2;3;815.5428;3262.1713;14615.8559;15371.9728;9.909;3033.0201;14448.8247;9018.1552;3;3;22142.7055;-988.8355;-542.6878
353;3;3;1598.4606;4795.3819;26283.729;9420.8891;4.7628;2995.4955;13701.0179;8928.4866;0;3;22132.1439;-978.2739;-543.8337
354;3;2;1559.8006;4679.4018;24292.3103;8903.2879;4.3439;2956.8354;13204.7386;8588.4259;0;2;22121.7502;-967.8802;-544.9164
355;3;1;1520.2373;4560.7119;22273.0703;8416.2178;3.9634;2917.2721;12703.0996;8254.6283;0;1;22111.5113;-957.6413;-545.9473
356;3;4;1481.624;4444.8719;20203.8175;7976.3106;3.627;2941.7299;12184.355;8832.2484;0;4;22101.3431;-947.4731;-547.0085
357;3;3;1406.624;4219.8719;18459.8181;7070.31;3.0781;2903.5696;11956.7038;9014.7265;0;3;22092.8767;-939.0067;-557.3965
358;2;0;862.598;3450.3921;16989.553;15685.0549;9.6237;2832.3258;12053.4151;8989.2591;0;2;22092.8767;-939.0067;-557.3965
359;3;2;1580.9628;4742.8884;16920.3089;8586.8027;3.2964;2831.9007;11444.9566;9598.1426;4;2;22082.9542;-929.0842;-558.3501
360;2;4;866.7535;3467.014;15049.3208;17608.6653;11.3443;2820.9179;11487.9656;9566.1165;4;4;22082.9542;-929.0842;-558.3501
361;2;0;856.5559;3426.2234;13514.052;19184.7246;13.2577;2921.9845;11839.1878;10072.161;0;4;22082.9542;-929.0842;-558.3501
362;2;0;856.5559;3426.2234;12659.7648;20039.0117;13.4331;3177.4479;12498.7522;10198.7999;0;4;22082.9542;-929.0842;-558.3501
363;3;4;1540.9631;4622.8892;23229.5462;7397.5647;3.3307;2988.5009;12289.0076;9555.8249;0;4;22069.9429;-916.0729;-584.1111
364;2;0;781.5559;3126.2234;11701.7842;18421.9924;12.4538;2963.5009;12351.5201;9518.3124;0;3;22069.9429;-916.0729;-584.1111
