StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;GlobalObjExitTardiness
202;2;1;984.3527;3937.4109;21931.9472;28130.6419;21.8606;2981.9436;15558.3408;13209.7156;1;1;22428.5657;-436.8189
203;2;2;975.7871;3903.1483;20679.414;29417.4378;23.5121;3296.4694;16014.3106;13480.8867;2;1;22428.5657;-436.8189
204;3;1;1582.694;4748.0819;24812.0803;8814.8379;5.1931;3221.4694;15359.2519;13252.612;3;1;22434.171;-432.4957
205;2;3;939.0501;3756.2003;19305.2424;28313.5573;22.5509;3209.2237;15480.3017;13143.8079;3;4;22434.171;-432.4957
206;2;5;902.3422;3609.3687;17893.8107;27246.8206;21.6209;3196.9878;15896.3247;12740.0208;5;4;22434.171;-432.4957
207;2;2;827.3422;3309.3687;17476.5434;25089.0879;20.2208;3171.9878;16746.3247;11915.0208;2;4;22434.171;-432.4957
208;2;5;987.3895;3949.5579;16390.8986;26034.5436;19.7227;3161.6442;17238.1525;12308.5366;5;4;22434.171;-432.4957
209;3;4;1603.0994;4809.2983;32419.3714;8771.3303;6.0913;2991.0164;16313.1541;12362.4961;2;4;22446.8877;-439.9048
210;3;2;1528.0994;4584.2983;30742.2313;7798.4704;5.3552;3069.9077;16236.8432;13234.9158;2;2;22452.217;-435.6335
211;2;2;934.9706;3739.8825;19975.2456;27659.8719;22.2069;3268.2389;17686.6344;12628.4601;2;2;22452.217;-435.6335
212;2;5;897.6521;3590.6082;18522.1699;26637.2219;21.3164;3255.7994;18134.457;12193.077;5;2;22452.217;-435.6335
213;3;2;1571.121;4713.3629;33404.605;7632.0321;4.515;3058.8667;17586.3153;11896.4847;5;2;22466.4796;-440.9278
214;2;5;997.1779;3988.7115;18161.9161;26849.3724;20.4886;3292.1655;18028.2066;12262.9612;5;0;22466.4796;-440.9278
215;3;0;1608.1426;4824.4278;33259.5079;7916.0644;4.6944;3254.1871;17150.2194;12303.9268;4;0;22455.2885;-434.6198
216;3;2;1569.0595;4707.1784;31227.9026;7439.919;4.3437;3215.104;16720.5441;11897.6852;4;2;22444.3811;-428.3461
217;2;4;922.1779;3688.7115;17810.2833;24626.0053;19.0697;3190.104;17120.7174;11522.512;4;2;22444.3811;-428.3461
218;3;2;1607.3225;4821.9675;30827.4286;7975.6039;4.7059;3153.367;16252.0335;11552.9328;5;2;22433.5012;-422.3546
219;3;5;1570.6146;4711.8437;28723.4872;7564.669;4.4385;3116.6591;15770.9672;11195.707;5;5;22422.8135;-416.4722
220;2;5;882.6088;3530.4352;16426.3472;23543.2176;18.1467;3103.4694;15786.2586;11193.6054;5;2;22422.8135;-416.4722
221;2;0;998.9622;3995.8489;19287.2528;28091.8983;23.3382;3179.7413;17734.176;12669.4161;0;2;22422.8135;-416.4722
222;3;2;1600.4215;4801.2645;30895.6899;7928.0456;4.1745;2995.4533;16788.474;12757.7393;5;2;22446.4654;-411.9417
223;3;2;1557.8332;4673.4996;28839.7862;7486.7142;3.8965;3065.2486;16396.7534;13162.998;5;2;22438.6704;-403.4349
224;3;4;1482.8332;4448.4996;26970.0578;6706.4426;3.385;3020.95;16308.1691;13212.5475;5;4;22446.663;-396.8152
225;3;0;1445.5146;4336.5439;24765.7404;6397.7157;3.2108;2983.6315;15847.0661;12835.9691;5;0;22438.6372;-388.949
226;2;5;921.9271;3687.7085;22772.1205;27290.171;23.3748;2920.3367;16149.0878;12597.2422;5;5;22438.6372;-388.949
227;3;5;1560.399;4681.1971;23253.7161;7815.0868;3.4115;2959.1964;15727.5007;12979.9696;3;5;22449.0452;-380.0146
228;2;3;880.348;3521.392;22450.5997;27528.0083;24.1734;2934.1964;16029.5225;12702.9478;3;3;22449.0452;-380.0146
229;3;3;1560.399;4681.1971;23277.0723;7791.7305;3.5128;3152.1964;15622.1315;12975.6721;1;3;22456.3895;-374.119
230;2;1;880.348;3521.392;22111.1358;27867.4722;23.771;3127.1964;15924.1532;12698.6503;1;0;22456.3895;-374.119
231;2;3;839.9507;3359.8029;20734.5085;26780.6885;22.8008;3113.7307;16381.9889;12254.2805;3;0;22456.3895;-374.119
232;3;0;1600.7963;4802.3889;25530.2735;8042.3376;4.0394;3038.7307;15513.0848;12239.8512;4;0;22461.1015;-370.8312
233;2;4;803.5139;3214.0555;19169.3624;25866.5821;21.9459;3026.585;15826.3988;11938.6829;4;1;22461.1015;-370.8312
234;3;1;1597.6641;4792.9923;25654.2631;7927.7446;4.2385;2987.016;15062.031;11867.6197;2;1;22451.1884;-365.4783
235;2;2;954.9998;3819.9992;17848.2382;27081.7625;21.5559;2982.2338;15363.2471;12446.1857;2;0;22451.1884;-365.4783
236;3;0;1561.9782;4685.9346;25979.252;7459.8134;4.1715;2955.937;14906.8235;12845.5728;2;0;22458.4816;-359.7002
237;3;0;1486.9782;4460.9346;24184.8808;6604.1846;3.6051;2988.5112;14823.4494;13688.0394;2;0;22455.9938;-363.6783
238;2;2;883.1848;3532.7391;21349.9754;28617.2856;24.4415;2924.9112;15605.7685;12969.3203;2;5;22455.9938;-363.6783
239;2;3;887.6895;3550.7581;19945.2707;30003.9713;25.4396;2957.4709;16040.0859;13377.4431;3;5;22455.9938;-363.6783
240;2;4;848.0172;3392.0688;19714.6999;30143.2313;26.0743;2982.7486;16940.0859;13327.1655;4;5;22455.9938;-363.6783
241;3;5;1589.1664;4767.4991;28429.1029;7553.398;3.7465;2839.1046;16216.548;14027.6808;4;5;22461.7311;-375.6672
242;2;4;845.5856;3382.3426;18508.0071;31359.6503;27.1482;2825.8834;16457.5082;13799.9418;4;2;22461.7311;-375.6672
243;3;2;1592.3932;4777.1797;28414.3982;7558.4221;4.0128;3112.6497;15773.2731;14364.0772;4;2;22451.9306;-370.65
244;2;4;851.3437;3405.3748;17117.1427;32727.4826;28.1007;3100.6479;16009.056;14140.2961;4;2;22451.9306;-370.65
245;3;2;1588.0014;4764.0041;28527.5815;7458.4144;4.2166;3060.2506;15371.4508;13943.2986;4;2;22442.5403;-365.4597
246;3;3;1548.6873;4646.0618;26419.2936;7059.6446;3.9404;3020.9365;14943.8869;13535.1766;4;3;22433.2304;-360.4204
247;2;4;776.3437;3105.3748;17151.1007;30118.5245;26.3256;2995.9365;15113.1752;13390.8883;4;0;22433.2304;-360.4204
248;2;4;738.4287;2953.7148;15915.1034;28881.1817;25.1898;2983.2982;15542.8784;12973.8234;4;0;22433.2304;-360.4204
249;3;0;1586.6023;4759.8068;28013.4087;7976.7845;4.8907;2908.2982;14832.047;12801.3214;2;0;22438.3558;-356.9198
250;2;2;703.0394;2812.1578;14598.2539;27714.5884;24.0805;2896.5018;14977.7031;12667.4619;2;1;22438.3558;-356.9198
251;3;1;1584.7643;4754.2929;27930.8333;8064.8738;5.3073;2857.456;14382.3206;13301.8901;3;1;22424.406;-356.844
252;2;3;862.4754;3449.9016;13894.1575;28280.9409;23.2351;2843.1764;14589.7022;13108.7881;3;3;22424.406;-356.844
253;3;3;1552.6029;4657.8088;27887.7835;7954.4077;5.5536;2932.7659;14284.9816;14198.9191;2;3;22424.626;-358.3197
254;3;1;1477.6029;4432.8088;26131.1851;7061.0061;4.8821;3113.9245;14199.4568;14186.6187;2;1;22424.8427;-359.7727
255;2;2;814.0977;3256.3907;17462.3873;29906.222;25.1308;3046.4996;15005.5681;13447.9323;2;1;22424.8427;-359.7727
256;2;5;783.5802;3134.3208;15911.4116;28954.2676;24.1674;3036.3271;15351.4327;13112.2402;5;1;22424.8427;-359.7727
257;2;2;877.2753;3509.1013;16126.3582;28614.5405;23.0149;3080.0954;16204.0907;13174.1472;2;1;22424.8427;-359.7727
258;3;1;1599.9552;4799.8657;29738.8462;8586.2881;5.3197;2894.6557;15346.76;13175.251;5;1;22429.527;-371.9998
259;3;3;1563.9498;4691.8495;27548.5505;8259.6;5.0891;2858.6503;14844.6957;12838.3207;5;3;22425.0837;-362.7951
260;3;1;1524.2861;4572.8584;25369.8074;7932.3342;4.8611;3110.8343;14375.4641;13222.035;5;1;22420.9273;-353.5088
261;2;5;783.5802;3134.3208;18994.1754;25871.5038;21.3078;3054.6026;15302.0073;12351.7235;5;5;22420.9273;-353.5088
262;2;2;751.2021;3004.8083;17453.5535;24916.6383;20.3716;3043.8098;15658.1667;12006.3568;2;5;22420.9273;-353.5088
263;2;2;866.3107;3465.2427;17517.748;24642.0092;19.2698;3080.4403;16489.4796;12096.7468;2;5;22420.9273;-353.5088
264;3;5;1607.8541;4823.5622;29059.2118;9492.226;5.3648;2887.935;15537.3423;12199.7228;2;5;22425.9577;-365.087
265;3;4;1569.9391;4709.8172;26970.6504;9069.5324;5.0416;2850.02;15068.6451;11831.335;2;4;22417.3084;-360.4694
266;3;2;1534.5498;4603.6494;24811.3396;8710.011;4.7808;2914.6307;14567.2567;12351.446;2;2;22408.6376;-356.0683
267;3;1;1459.5498;4378.6494;22943.6641;7927.6865;4.2242;2870.5237;14425.7445;12453.7318;2;1;22411.0665;-355.3568
268;3;5;1429.0323;4287.097;20648.275;7689.628;4.072;2953.8276;13869.1048;13010.4009;2;5;22402.9631;-350.6601
269;2;2;859.7379;3438.9515;20752.5805;26683.4681;21.0425;2890.4581;13979.9409;12962.9344;2;4;22402.9631;-350.6601
270;2;5;823.6945;3294.7779;19484.613;25470.6091;19.9426;2878.4436;14364.4037;12590.486;5;4;22402.9631;-350.6601
271;2;4;863.0915;3452.3659;18270.2735;26777.3606;20.0297;2966.576;14751.5551;13073.5356;4;4;22402.9631;-350.6601
272;2;0;825.2421;3300.9686;17026.3117;25547.7197;18.9592;2953.9595;15167.8976;12669.8096;0;4;22402.9631;-350.6601
273;2;0;870.8938;3483.575;15630.6438;27010.7812;19.0795;2980.0033;15495.5151;13191.1482;0;4;22402.9631;-350.6601
274;2;5;873.9688;3495.8753;14371.4057;28257.719;20.1993;3264.5684;15878.0452;13565.7196;5;4;22402.9631;-350.6601
275;3;4;1588.7703;4766.311;30764.8492;10218.8398;7.1657;3061.9328;15169.0569;13435.6769;5;4;22404.4529;-365.3313
276;2;5;830.8153;3323.2611;13545.4361;26631.3028;18.933;3047.5483;15431.6934;13187.425;5;4;22404.4529;-365.3313
277;3;4;1589.0852;4767.2557;30363.0531;10619.6912;7.7288;3004.7097;14765.7417;13021.2152;1;4;22396.7902;-360.3527
278;3;5;1556.7071;4670.1213;28225.1048;10229.7739;7.4008;2972.3316;14236.5684;12707.7667;1;5;22388.6426;-356.0382
279;2;1;755.8153;3023.2611;13737.1665;23864.5724;17.3495;2947.3316;14481.4435;12487.8916;1;2;22388.6426;-356.0382
280;2;3;714.0833;2856.3333;12805.8191;22337.8476;16.1191;2933.4209;14926.5844;12056.6613;3;2;22388.6426;-356.0382
281;2;2;860.9532;3443.8126;11873.7633;23182.424;15.4624;2921.7478;15338.4444;12531.4745;2;2;22388.6426;-356.0382
282;3;2;1536.7659;4610.2976;32689.8429;10824.8595;8.4267;3122.4604;15248.0614;13296.1449;4;2;22384.3928;-376.1706
283;3;1;1461.7659;4385.2976;31091.6968;9773.0055;7.4888;3047.4604;15140.346;12520.5269;4;1;22388.594;-373.6437
284;2;4;754.7615;3019.0462;14446.6625;23159.2913;17.2345;2985.8863;15555.4667;12166.9803;4;0;22388.594;-373.6437
285;2;5;716.7827;2867.1308;13160.4854;21972.3837;16.2087;2973.2267;15973.2339;11761.8728;5;0;22388.594;-373.6437
286;2;4;874.8488;3499.3953;12280.15;22720.4547;15.5561;2945.1061;16436.0986;12202.1286;4;0;22388.594;-373.6437
287;3;0;1536.3462;4609.0385;35579.9145;10311.0469;7.3299;3037.2475;16335.9605;12210.1253;2;0;22389.4235;-388.3543
288;3;5;1500.3028;4500.9084;33569.032;9805.0597;6.864;3001.2041;15857.8978;11849.2315;2;5;22381.7538;-383.7635
289;3;4;1464.6998;4394.0993;31515.0599;9340.8408;6.4455;2965.6011;15363.1231;11504.6091;2;4;22374.1649;-379.2597
290;3;1;1435.3514;4306.0541;29331.6656;8987.2803;6.1416;2936.2527;14791.8498;11230.2308;2;1;22366.339;-375.1576
291;2;2;881.9702;3527.8809;15056.7181;22540.401;16.2712;2873.6823;15066.0618;11893.5892;2;0;22366.339;-375.1576
292;3;0;1597.3316;4791.9949;27659.4138;10673.5913;6.356;2835.833;14300.7021;11821.7983;0;0;22359.0783;-370.6514
293;3;5;1563.9107;4691.7322;25578.6858;10229.582;5.9883;2854.3373;13788.902;12315.094;0;5;22347.6504;-370.4704
294;3;2;1488.9107;4466.7322;23896.6447;9261.6231;5.2976;2883.5572;13671.323;13195.1198;0;2;22344.375;-375.625
295;2;0;860.8268;3443.3072;17820.6786;27236.0143;22.1428;2937.1845;14273.2282;13497.9206;0;4;22344.375;-375.625
296;2;1;825.4991;3301.9965;16258.4339;26314.5696;21.3057;2925.4086;14661.8327;13121.092;1;4;22344.375;-375.625
297;2;1;863.267;3453.0679;14790.215;27881.7171;21.6535;2953.6523;15078.7138;13550.9672;1;4;22344.375;-375.625
298;3;4;1546.1753;4638.5259;28745.2425;9491.2316;5.1703;2874.7214;14909.6502;13715.6284;2;4;22338.3803;-396.719
299;2;2;827.6596;3310.6384;14530.6795;28033.6821;22.2633;2849.7214;15050.4693;13599.8093;2;2;22338.3803;-396.719
300;2;0;863.2958;3453.1833;13303.3434;29368.4733;22.444;2866.5141;15503.9098;14004.5762;0;2;22338.3803;-396.719
301;3;2;1585.539;4756.6171;30751.1217;9992.2612;5.7018;2848.0556;14835.4778;14608.1333;1;2;22340.3593;-396.4828
302;2;1;856.7111;3426.8444;12043.2496;30654.906;23.9137;2834.8779;15025.9019;14430.8869;1;4;22340.3593;-396.4828
303;3;4;1581.9186;4745.7558;30854.8012;9899.4431;5.8483;2903.2195;14474.8036;14996.9769;4;4;22330.6708;-394.8194
304;3;1;1544.066;4632.1979;28858.4923;9384.3098;5.4043;2865.3669;14049.1005;14585.5326;4;1;22320.8327;-393.453
305;2;4;822.2257;3288.9027;11901.4818;30684.6155;24.4047;2840.3669;14166.0142;14493.619;4;3;22320.8327;-393.453
306;3;3;1581.0872;4743.2615;28374.0668;10007.6717;5.7382;3092.2997;13617.3972;14956.9698;4;3;22311.128;-392.0978
307;3;5;1539.3552;4618.0656;26394.2162;9487.7182;5.326;3050.5678;13221.7494;14519.3495;4;5;22301.7403;-390.5674
308;2;4;822.2257;3288.9027;11794.1994;30791.8979;24.0647;3025.5678;13283.4057;14482.6932;4;1;22301.7403;-390.5674
309;3;1;1579.0275;4737.0825;25869.8379;10143.0796;5.6987;2990.2401;12754.0224;14172.4042;5;1;22290.5952;-390.9335
310;3;0;1541.7954;4625.3861;23822.0886;9677.5253;5.3458;2953.0079;12294.8322;13793.8266;5;0;22279.5914;-391.2947
311;2;5;747.2257;2988.9027;11582.4292;28428.6682;22.5702;2928.0079;12377.9668;13735.6919;5;5;22279.5914;-391.2947
312;3;5;1575.0319;4725.0957;23349.739;10300.1653;5.7304;2886.2445;11881.1335;13399.2887;2;5;22267.0537;-393.3236
313;2;2;861.1727;3444.6907;11508.6826;28296.6267;21.5886;2866.5937;12301.9775;13873.0955;2;5;22267.0537;-393.3236
314;3;5;1447.7573;4343.272;24930.7976;8850.9304;5.063;3020.8327;13151.7549;13744.0791;5;5;22262.6983;-412.3017
315;2;5;746.5344;2986.1376;14514.9125;27873.9499;23.0965;2957.8503;13449.9337;13508.8826;5;4;22262.6983;-412.3017
316;3;4;1597.3406;4792.0217;23322.5435;10510.4348;5.3048;2918.4866;12727.1806;13395.9995;2;4;22250.3021;-414.2942
317;2;2;712.9986;2851.9944;13267.2323;26630.7733;21.9057;2907.308;12955.8191;13178.5396;2;0;22250.3021;-414.2942
318;3;0;1591.3433;4774.0299;23138.1368;10712.8333;5.9625;2867.7749;12291.1784;13007.7134;0;0;22238.0673;-416.2537
319;2;0;871.9627;3487.8509;12389.1651;27372.984;21.1114;2915.4562;12486.4989;13723.0449;0;3;22238.0673;-416.2537
320;3;3;1459.1441;4377.4323;24563.834;9183.7337;5.7474;2888.6609;13203.4574;13824.5483;1;3;22228.6408;-440.0708
321;2;1;866.6425;3466.5702;15513.5596;29519.8703;22.689;2935.1276;13698.7702;14241.1023;1;3;22228.6408;-440.0708
322;3;3;1579.6042;4738.8125;23234.4921;10401.6954;5.7328;2860.1276;13106.8101;13949.7289;0;3;22226.6464;-444.0853
323;2;0;825.6229;3302.4916;14603.4141;27969.0943;21.4157;2846.4544;13233.4636;13836.7487;0;4;22226.6464;-444.0853
324;2;1;825.6229;3302.4916;14891.7029;27680.8056;20.9162;3045.0336;14053.3391;13859.9607;1;4;22226.6464;-444.0853
325;2;0;788.1117;3152.4469;13730.8712;26366.6819;19.7722;3032.5298;14465.962;13459.8415;0;4;22226.6464;-444.0853
326;3;4;1543.0264;4629.0791;28012.348;10733.5729;6.9594;2917.7054;14323.7911;13633.5035;5;4;22218.4417;-466.4068
327;2;5;862.2592;3449.037;13983.5526;26067.4104;18.8112;2892.7054;14425.8305;13556.4641;5;4;22218.4417;-466.4068
328;3;4;1543.0264;4629.0791;27563.4199;11182.501;7.1626;3129.798;14233.6597;13594.8757;1;4;22217.5647;-469.1823
329;3;3;1468.0264;4404.0791;26119.4205;9976.5004;6.3214;3054.798;14202.3265;12742.8755;1;3;22207.5912;-481.0315
330;2;1;788.1117;3152.4469;16220.7655;23876.7876;17.6941;3005.0821;14292.1808;12702.737;1;2;22207.5912;-481.0315
331;2;1;713.1117;2852.4469;16225.6246;21296.9285;16.1459;2980.0821;15092.1808;11927.737;1;2;22207.5912;-481.0315
332;2;0;883.921;3535.6842;15050.1472;22289.1687;15.4854;2973.1911;15428.0502;12473.7588;0;2;22207.5912;-481.0315
333;3;2;1538.8977;4616.6931;30036.475;11346.8319;7.148;3120.2832;15411.3877;12343.3291;3;2;22188.9122;-513.4687
334;3;5;1505.3619;4516.0857;27935.7902;10923.1241;6.8169;3086.7474;14901.1957;12012.0569;3;5;22182.4575;-509.8502
335;3;4;1430.3619;4291.0857;26273.5325;9935.3818;6.0868;3011.7474;14772.1098;11257.8095;3;4;22183.1375;-510.9801
336;2;3;724.2712;2897.0848;17881.725;19596.1902;14.8079;2944.3289;15018.7396;11078.5982;3;0;22183.1375;-510.9801
337;2;4;686.7466;2746.9863;16561.0103;18442.0034;13.7915;2931.8207;15406.4941;10703.3519;4;0;22183.1375;-510.9801
338;3;0;1595.1421;4785.4263;26923.9748;11665.5989;6.7374;3176.4452;14630.7028;11317.852;4;0;22182.2407;-513.6658
339;2;4;855.6964;3422.7856;15454.6943;19372.52;13.2489;3163.5586;14889.5743;11071.8671;4;1;22182.2407;-513.6658
340;3;1;1597.3062;4791.9186;26727.3597;11855.7217;7.2012;3127.0626;14127.755;10995.1824;4;1;22176.075;-509.9715
341;3;0;1522.3062;4566.9186;25062.1419;10870.9395;6.4621;3052.0626;13947.6824;10291.9217;4;0;22176.917;-510.9443
342;3;4;1484.795;4454.3851;23055.7877;10364.8272;6.033;3014.5514;13466.4535;9935.6617;4;4;22165.8547;-512.3062
343;3;2;1443.7754;4331.3261;21054.0241;9864.6497;5.6315;2973.5318;13004.2973;9563.8376;4;2;22155.0793;-513.4921
344;2;4;881.3832;3525.5329;18153.6229;16570.8441;11.3344;2887.9107;13389.3028;10139.4532;4;4;22155.0793;-513.4921
345;3;4;1451.5557;4354.6671;21360.1169;9535.216;4.7401;3032.0307;13999.9244;9384.7116;1;4;22151.6449;-530.1733
346;2;1;684.8952;2739.5808;21186.4803;13823.9389;10.8772;2954.2651;14710.2131;8752.1885;1;3;22151.6449;-530.1733
347;2;1;859.0633;3436.2534;19653.7543;15159.9923;10.6739;2994.8335;15088.1991;9291.9674;1;3;22151.6449;-530.1733
348;2;1;820.45;3281.8001;17868.7614;14474.4385;10.0765;2981.9624;15461.4612;8931.5764;1;3;22151.6449;-530.1733
349;3;3;1587.5243;4762.5729;26131.1514;9606.2757;4.485;3091.1021;14790.9659;9492.932;0;3;22145.7286;-549.1866
350;2;0;856.0574;3424.2296;16233.6987;16217.0717;10.6042;3077.9712;14966.579;9330.4498;0;1;22145.7286;-549.1866
351;3;1;1595.4707;4786.4121;26135.0865;9578.5014;4.6961;3046.525;14194.6294;9258.8456;2;1;22142.7055;-542.6878
352;2;2;815.5428;3262.1713;14615.8559;15371.9728;9.909;3033.0201;14448.8247;9018.1552;2;0;22142.7055;-542.6878
353;3;0;1598.4606;4795.3819;26283.729;9420.8891;4.7628;2995.4955;13701.0179;8928.4866;1;0;22132.1439;-543.8337
354;3;3;1559.8006;4679.4018;24292.3103;8903.2879;4.3439;2956.8354;13204.7386;8588.4259;1;3;22121.7502;-544.9164
355;3;4;1520.2373;4560.7119;22273.0703;8416.2178;3.9634;2917.2721;12703.0996;8254.6283;1;4;22111.5113;-545.9473
356;3;3;1481.624;4444.8719;20203.8175;7976.3106;3.627;2941.7299;12184.355;8832.2484;1;3;22101.3431;-547.0085
357;3;4;1406.624;4219.8719;18459.8181;7070.31;3.0781;2903.5696;11956.7038;9014.7265;1;4;22092.8767;-557.3965
358;2;1;862.598;3450.3921;16989.553;15685.0549;9.6237;2832.3258;12053.4151;8989.2591;1;0;22092.8767;-557.3965
359;3;0;1580.9628;4742.8884;16920.3089;8586.8027;3.2964;2831.9007;11444.9566;9598.1426;3;0;22082.9542;-558.3501
360;2;3;866.7535;3467.014;15049.3208;17608.6653;11.3443;2820.9179;11487.9656;9566.1165;3;2;22082.9542;-558.3501
361;2;5;856.5559;3426.2234;13514.052;19184.7246;13.2577;2921.9845;11839.1878;10072.161;5;2;22082.9542;-558.3501
362;2;3;856.5559;3426.2234;12659.7648;20039.0117;13.4331;3177.4479;12498.7522;10198.7999;3;2;22082.9542;-558.3501
363;3;2;1540.9631;4622.8892;23229.5462;7397.5647;3.3307;2988.5009;12289.0076;9555.8249;1;2;22069.9429;-584.1111
364;2;1;781.5559;3126.2234;11701.7842;18421.9924;12.4538;2963.5009;12351.5201;9518.3124;1;3;22069.9429;-584.1111
365;3;3;1583.0147;4749.0441;22942.7476;7808.2083;3.654;2930.5525;11694.2617;9333.5191;0;3;22064.8742;-580.2871
366;2;0;748.246;2992.9842;9831.4416;17800.5742;11.874;2919.4493;11757.3821;9281.502;0;0;22064.8742;-580.2871
367;3;0;1575.8099;4727.4298;23083.462;7689.1081;3.8564;2878.9347;11149.0628;9055.3358;3;0;22060.1834;-576.1803
368;2;3;856.5241;3426.0962;8942.2944;18506.6094;11.4902;2917.842;11495.1169;9628.7077;3;3;22060.1834;-576.1803
369;3;3;1575.8099;4727.4298;23111.1434;7661.4268;3.9089;2842.842;10825.8149;9414.6765;4;3;22063.3275;-574.9704
370;3;2;1500.8099;4502.4298;21253.197;6869.3732;3.4117;3064.2658;10527.0545;9575.3464;4;2;22063.3288;-576.8829
371;3;5;1459.811;4379.4331;19169.1867;6451.3802;3.1068;3023.2669;10010.0464;9258.3534;4;5;22053.9428;-577.6362
372;2;4;745.7374;2982.9496;10398.9777;17243.0727;11.0517;2961.338;10292.5447;9037.784;4;5;22053.9428;-577.6362
373;2;3;705.5975;2822.39;8648.2995;16529.3105;10.455;2947.958;10600.2839;8743.4248;3;5;22053.9428;-577.6362
374;2;2;860.7508;3443.0032;7711.8193;19720.1775;12.2773;2961.8763;11204.0492;9875.7411;2;5;22053.9428;-577.6362
375;3;5;1565.2775;4695.8325;23784.8237;7019.3438;3.4599;2818.3189;10692.9003;10363.7808;3;5;22049.7294;-594.2496
376;3;3;1531.9677;4595.903;21461.7722;6817.3247;3.3892;3058.6036;10073.4391;10909.624;3;3;22048.3358;-587.0809
377;3;4;1456.9677;4370.903;19717.7728;5911.3242;2.8783;2983.6036;9842.106;10257.6238;3;4;22040.5828;-596.7229
378;2;3;747.1135;2988.4541;9415.1401;20596.4058;15.1053;2922.5109;10094.0709;10066.7515;3;0;22040.5828;-596.7229
379;3;0;1565.2457;4695.7371;18638.4856;6915.7773;2.9515;2862.0836;9589.0968;10548.8196;4;0;22032.9096;-606.2656
380;3;2;1525.1058;4575.3174;16505.7453;6543.9373;2.7102;2932.5846;9067.8477;11082.901;4;2;22023.885;-606.8842
381;2;4;880.6933;3522.773;11746.408;25855.819;18.8228;3017.2177;9956.7944;11942.6545;4;2;22023.885;-606.8842
382;2;5;838.0875;3352.3502;10241.0817;24906.5682;18.0474;3003.0158;10326.044;11587.6069;5;2;22023.885;-606.8842
383;3;2;1558.3102;4674.9306;18847.6195;6727.4499;2.9693;3110.6627;9971.6876;11834.3164;5;2;22009.3594;-633.4977
384;3;5;1483.3102;4449.9306;16826.3645;6098.7049;2.6409;3035.6627;9697.9359;11224.7347;5;5;22010.175;-634.495
385;2;5;741.4192;2965.6769;12318.0042;22966.3189;17.1065;2978.4399;10083.173;10896.7204;5;5;22010.175;-634.495
386;2;5;867.3607;3469.4428;11929.8065;23100.7508;16.344;3011.4595;10714.1359;11191.0713;5;5;22010.175;-634.495
387;3;5;1580.831;4742.493;17656.4199;7851.0871;3.3695;2862.3119;10007.6337;11005.0544;5;5;22013.9783;-642.5874
388;3;5;1505.831;4517.493;15635.1649;7222.3421;3.0438;2887.3119;9724.1513;11263.5368;5;5;22014.7625;-643.5289
389;3;5;1463.2253;4389.6759;13482.0112;6878.3129;2.8288;3116.56;9238.135;11686.9716;5;5;22006.1529;-643.8471
390;2;5;816.4192;3265.6769;14685.8759;23173.4473;16.3262;3049.5796;9699.9408;11292.1463;5;5;22006.1529;-643.8471
391;2;1;779.6105;3118.4421;13092.688;22288.8699;15.5567;3037.31;10006.6799;10997.6768;1;5;22006.1529;-643.8471
392;2;2;882.7228;3530.8913;12614.3353;22604.7733;14.9128;3077.9392;10632.522;11289.5388;2;5;22006.1529;-643.8471
393;3;5;1568.3656;4705.0967;17023.3245;8521.5788;3.8874;2870.3293;10081.9846;11006.0194;2;5;22004.1963;-657.4952
394;2;2;779.6105;3118.4421;14929.7953;20451.7626;13.991;3094.5944;11264.9292;10640.4764;2;2;22004.1963;-657.4952
395;2;2;704.6105;2818.4421;14160.5966;18645.9612;12.8765;3069.5944;11914.9292;10015.4764;2;2;22004.1963;-657.4952
396;3;2;1588.1811;4764.5434;18923.0831;9437.3734;4.145;3069.0104;11189.4366;10741.553;2;2;22003.2764;-669.991
397;2;2;814.792;3259.1681;13755.3148;18860.5171;12.2011;3044.0104;11661.1726;10294.817;2;2;22003.2764;-669.991
398;3;2;1449.4497;4348.3491;20398.4277;8128.2231;3.7277;2896.391;12169.1663;9851.1095;2;2;22000.1439;-684.5852
399;2;2;881.2744;3525.0978;16056.4677;19168.4345;11.8782;2867.7526;12394.7944;10529.1197;2;2;22000.1439;-684.5852
